220 9.440 -0.20621E-04 0.43942E-06 0.14604E-04 0.42460E-06 1.0000 0.93939 0.11456E-04 0.32890E-06 1.0000 1.1975 
220 9.460 -0.20527E-04 0.43581E-06 0.14536E-04 0.42112E-06 1.0000 0.93982 0.11416E-04 0.32659E-06 1.0000 1.1967 
220 9.480 -0.20434E-04 0.43225E-06 0.14468E-04 0.41768E-06 1.0000 0.94026 0.11376E-04 0.32431E-06 1.0000 1.1959 
220 9.500 -0.20341E-04 0.42871E-06 0.14400E-04 0.41427E-06 1.0000 0.94070 0.11335E-04 0.32204E-06 1.0000 1.1951 
220 9.520 -0.20249E-04 0.42522E-06 0.14333E-04 0.41089E-06 1.0000 0.94115 0.11295E-04 0.31979E-06 1.0000 1.1943 
220 9.540 -0.20157E-04 0.42175E-06 0.14266E-04 0.40755E-06 1.0000 0.94161 0.11255E-04 0.31756E-06 1.0000 1.1935 
220 9.560 -0.20065E-04 0.41833E-06 0.14199E-04 0.40425E-06 1.0000 0.94207 0.11215E-04 0.31534E-06 1.0000 1.1928 
220 9.580 -0.19975E-04 0.41494E-06 0.14133E-04 0.40098E-06 1.0000 0.94255 0.11175E-04 0.31315E-06 1.0000 1.1920 
220 9.600 -0.19884E-04 0.41158E-06 0.14067E-04 0.39774E-06 1.0000 0.94302 0.11135E-04 0.31097E-06 1.0000 1.1913 
220 9.620 -0.19794E-04 0.40826E-06 0.14002E-04 0.39453E-06 1.0000 0.94351 0.11095E-04 0.30881E-06 1.0000 1.1907 
220 9.640 -0.19705E-04 0.40497E-06 0.13936E-04 0.39136E-06 1.0000 0.94400 0.11056E-04 0.30667E-06 1.0000 1.1900 
220 9.660 -0.19615E-04 0.40171E-06 0.13871E-04 0.38821E-06 1.0000 0.94451 0.11016E-04 0.30454E-06 1.0000 1.1893 
